"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","waga","wolne_miejsca"
"1347","4c914356987f6d48827e7afb5db7e4a93cd48292","S",2,2,2,7,2
"1348","4c914356987f6d48827e7afb5db7e4a93cd48292","S",2,2,3,7,4
"1349","4c914356987f6d48827e7afb5db7e4a93cd48292","S",2,2,7,7,3
"1350","2ba42c74ff062251cd4e7d8e93dd007a350690a2","M",1,24,5,5,4
"1351","bcf5515600391da930b47735ab7369417aa64194","D",1,22,2,1,1
"1352","bcf5515600391da930b47735ab7369417aa64194","D",1,22,5,1,1
"1353","95056b8c85309bb707ae1e02d03689fef8a5a41c","D",1,22,3,2,4
"1354","50fddeeecf767da68abbb2284e230fc3242dd232","D",1,16,4,1,1
"1355","f0ee9f49804151b9adfc2ec63d4f86082e8f88b1","D",1,24,5,1,4
"1356","f7c7726b49b5381fd6f615eae9c346aa4fa36731","S",2,22,7,1,3
"1357","0096c8579c163af50d436a18d7ac448677668ac2","D",2,12,5,2,3
"1358","0096c8579c163af50d436a18d7ac448677668ac2","D",2,12,7,2,5
"1359","9069d3f2141071e5c0cf7de20f0e35e42bba47d8","D",1,14,2,2,11
"1360","9069d3f2141071e5c0cf7de20f0e35e42bba47d8","D",1,14,9,2,3
"1361","17ea965654568feaf49b3c35f765798b1c2921ec","D",1,2,2,1,6
"1362","17ea965654568feaf49b3c35f765798b1c2921ec","D",1,2,4,1,3
"1363","b1d332c0bcc15a7f41b78b03822f3bce6ad57714","D",1,2,3,1,8
"1364","053e5c46016f6fe2bae4ddef163e94cdc3392aa4","D",1,2,3,1,4
"1365","80f2c87c50ec4d0a165bd0492dfa75972a2a1da6","D",1,2,3,1,3
"1366","3080128b1ee334b8057e0c06dbbf208aede41ebd","D",1,2,3,1,2
"1367","7b91a35e5b24bd812f2bf2db709ed718f59b242b","D",1,2,3,1,2
"1368","a9629f679e91bec94a7948cb5c85ad83178a1cec","D",1,2,3,1,5
"1369","e171f2937cd2f777dec18d0bd9c6e56ab1f7d570","D",1,2,3,1,2
"1370","85eec09c4da123dab17e43f3dd2263c343558c81","D",1,2,3,1,15
"1371","58fe4441760564a18a4f82c744939c00f6eb3320","D",1,14,3,1,36
"1372","8e66eff8220d1c8125e86c1194293304ac31f71c","D",1,14,3,1,2
"1373","e052d13ee61bf4e19d0f0b3573f55ccfe286ed05","D",1,14,3,1,7
"1374","9cfdbff97649721ae6f3003507898c3026ac82d1","D",1,14,3,1,4
"1375","61ffb833c71d230a98ca5bfa358e60ac6dd9dbcb","D",1,14,3,1,6
"1376","980aecfdd5dfd9d0195b4c2e21250fe98830f423","D",1,14,3,1,5
"1377","9c56864bfee1c09aad3576d0639f696d5b8bceb5","D",1,14,3,1,3
"1378","0b7202ac50822571c03a6e6978c189416d50e483","D",1,14,3,1,21
"1379","514750f14edf80551904063c96bb2d9d1f2f490f","D",1,14,3,1,10
"1380","d95ef85e1017886dd8f1d5bd73f72f57e9105869","D",1,14,3,1,8
"1381","836ae07329db2316eecf56e0446fa73e7ce34441","D",1,14,3,1,13
"1382","574edfcf09156ae4fb01e803f4be3a531d8bd20f","D",1,14,3,1,7
"1383","61e02f5a899c0c725f17efeba7630b18b6db4cfc","D",1,14,3,1,7
"1384","5799f7d8236adcb3b2f4e066b28b6aea9f10aa1c","D",1,14,3,1,8
"1385","dae181032461eba876cab3b85fd7762db651ce28","D",1,20,2,1,5
"1386","f4020625338ee850532372215b743b6900826e84","D",1,20,3,5,2
"1387","2b9ab5bb109810750b4e2ffbf9f01a004298b879","D",1,20,3,5,2
"1388","841d5d566a485a8b4b88c022dbb8faf8d3b743e6","D",1,20,3,1,40
"1389","841d5d566a485a8b4b88c022dbb8faf8d3b743e6","D",1,20,4,1,1
"1390","9f40dbd44956841afed3531c00eaef7a2a85fbec","D",1,4,2,1,6
"1391","9f40dbd44956841afed3531c00eaef7a2a85fbec","D",1,4,3,1,11
"1392","dbf8dd0ca6848897c60238bd3e89d9b1d6cbf885","D",1,4,3,1,5
"1393","277fcfda26651ee8637a9ed2aa12214d4c498b9f","D",1,4,3,1,3
"1394","5e307be9d182fb4e76aa787be7bfbc6a292e92ee","D",1,4,3,1,16
"1395","24105eb4d652baaea25452f72496961d91e096ca","D",1,22,3,1,6
"1396","6610f996a12e6c7411af4f1deca26300ef2e75e9","D",1,24,2,1,5
"1397","6610f996a12e6c7411af4f1deca26300ef2e75e9","D",1,24,3,1,5
"1398","f48118bfe9dfe14a803ba5bd3fd4da13d173d1c6","D",1,24,3,1,4
"1399","f48118bfe9dfe14a803ba5bd3fd4da13d173d1c6","D",1,24,4,1,1
"1400","ad7a850e2642220f22b3d6b80eeb130e3f92e233","D",1,24,3,1,2
"1401","8d7677c0b386f669ac19910c8105b3c307835360","D",1,24,3,1,2
"1402","1e535f53f84cba53d98dcb70edd4e1237142b02c","D",1,24,2,1,2
"1403","1e535f53f84cba53d98dcb70edd4e1237142b02c","D",1,24,3,1,1
"1404","c7d9dde5be8f29eabf8817ebe30efe1a428a70a8","D",1,24,2,1,3
"1405","6a016916c0c4768c183b7321b736632b82741248","D",1,12,3,1,3
"1406","6899282315415b3fff21de59965026193890cfa3","D",1,10,3,1,4
"1407","dd56f8d1fa5789058c3e40d7f27d547ecc4a1066","D",1,10,2,1,3
"1408","66774c816fb234a76e6e5e201972bd3449343ee3","D",1,10,3,1,6
"1409","da7f3cfbe7dbec525208bc6389d6988a42ca96e2","D",1,10,3,1,1
"1410","dc406e058ff5a88132870764fd14002627dcb907","D",1,10,3,1,8
"1411","dc406e058ff5a88132870764fd14002627dcb907","D",1,10,4,1,4
"1412","c2a0b041110ec594ec78ae08ba7c04ae1e6f2067","D",1,28,3,1,6
"1413","00bac05fd0fa823b2334a7d8dcbcf8cb30dbe6f8","D",1,18,3,1,7
"1414","85f88711206063d74269937291c74dd61384b690","D",1,18,3,1,3
"1415","86959803d2796ad41169be38d386940a420ac5e8","D",1,18,3,1,3
"1416","8e9b66946e8994570f443bcff6085ed0185c761f","D",1,18,3,1,4
"1417","2caec3baf9431cdcdce2fb42f8856ffcdb617a8b","D",1,18,3,1,122
"1418","f37238c17eb377d3e455a21ac7bd5f9f989beb31","D",1,14,2,1,6
"1419","f37238c17eb377d3e455a21ac7bd5f9f989beb31","D",1,14,3,1,5
"1420","f37238c17eb377d3e455a21ac7bd5f9f989beb31","D",1,14,4,1,3
"1421","f37238c17eb377d3e455a21ac7bd5f9f989beb31","D",1,14,5,1,5
"1422","9320003669acaa864adf27ce44bba30598a85090","D",2,18,5,1,5
"1423","9320003669acaa864adf27ce44bba30598a85090","D",2,18,7,1,6
"1424","3a9589001da0bc3642e6a5229cd2ee8f5b3272fa","D",1,10,4,1,6
"1425","62d794464cb3bb7d90a8ee6d7c3a0671cd4de593","D",2,2,5,1,5
"1426","62d794464cb3bb7d90a8ee6d7c3a0671cd4de593","D",2,2,7,1,4
"1427","68dc4e739279f767f70f1098a74cb1be671708ee","D",2,16,9,1,3
"1428","9173dabad8dbf2f86e2847e711034d0c60d75cdd","D",1,4,2,1,9
"1429","9173dabad8dbf2f86e2847e711034d0c60d75cdd","D",1,4,3,1,7
"1430","10867d5847bd6a184b7a36befcfae39402b89d55","D",1,22,2,1,7
"1431","10867d5847bd6a184b7a36befcfae39402b89d55","D",1,22,3,1,5
"1432","10867d5847bd6a184b7a36befcfae39402b89d55","D",1,22,5,1,3
"1433","fb8ac7bf09872b7209124872a54a7bea1d70c05b","D",1,12,2,1,5
"1434","2d6c506f86a25a9561bdd555310acc954cb8b1d7","D",1,28,2,1,8
"1435","c257c86ece856c955b7bcbd78e13580391527af0","D",1,30,2,1,4
"1436","4249644e2792a087ab583752837af22dad9ffc05","S",1,12,2,2,5
"1437","551b7721e396fbd6cf7206d7d586ba5948e6a376","S",1,14,2,1,5
"1438","f70e6cd7b0935326d1ccb56a7c403b973cbc19c2","D",2,14,5,1,6
"1439","f70e6cd7b0935326d1ccb56a7c403b973cbc19c2","D",2,14,7,1,5
"1440","7c9c1fbc1f1a65a9ff44631c5049e5737a7eda25","S",2,12,4,7,3
"1441","7c9c1fbc1f1a65a9ff44631c5049e5737a7eda25","S",2,12,7,7,2
"1442","a087b65cd02a90f752da27bd69fb56a9a60bfc4b","D",2,24,4,1,4
"1443","a087b65cd02a90f752da27bd69fb56a9a60bfc4b","D",2,24,9,1,1
"1444","880e858cd19f8b06038621761791fff2e24755c8","D",1,32,2,1,10
"1445","880e858cd19f8b06038621761791fff2e24755c8","D",1,32,4,1,4
"1446","880e858cd19f8b06038621761791fff2e24755c8","D",1,32,5,1,4
"1447","b708d352fe6fd0d5f26ba50507e3936da21be57d","D",1,24,2,1,3
"1448","8022a1335fb1e53385c46c57c0683ba1375b161b","D",2,14,3,1,12
"1449","52926502dd1b0eaf0bf5836b9e47f37336e95ac6","D",2,20,5,1,8
"1450","1d04b8007a8ed5f85f592b23a0b95d65e3017164","D",2,30,5,2,6
"1451","1d04b8007a8ed5f85f592b23a0b95d65e3017164","D",2,30,7,2,5
"1452","418687e92c97aa65932dcc145dcb5475716eee3f","D",2,30,5,1,4
"1453","418687e92c97aa65932dcc145dcb5475716eee3f","D",2,30,7,1,4
"1454","d02479229e04c76f86e0442f83063827f2e5c5c4","D",2,30,4,2,2
"1455","d02479229e04c76f86e0442f83063827f2e5c5c4","D",2,30,5,2,13
"1456","d02479229e04c76f86e0442f83063827f2e5c5c4","D",2,30,7,2,7
"1457","6d003d9509e339829e70c424f877a181582e8bf1","D",1,8,2,1,10
"1458","45544ac6c584a6d18abdb7932b3f846ebf97b939","D",2,26,5,2,6
"1459","8f8593525a0ff7bdbb1dc226baf883a057ba5944","D",2,26,5,17,6
"1460","e330dc4d23a39106ea0ec11e45d0fefd1a7ee6e0","D",1,14,9,1,2
"1461","e3abfee576ce6ebd1499eca3f5d9f1f06d16faf1","D",2,14,5,1,15
"1462","e3abfee576ce6ebd1499eca3f5d9f1f06d16faf1","D",2,14,7,1,35
"1463","3a2791d67ab3ebe408da35fbca69227075cf8ed3","D",2,12,5,2,6
"1464","c3586d27919180bb11f4671bd2a776766160855f","D",1,14,2,1,28
"1465","c3586d27919180bb11f4671bd2a776766160855f","D",1,14,4,1,7
"1466","67752c07aec7abd6df2d0fe6500f49150ccb86f0","S",2,22,9,1,7
"1467","0add9418152bd16e5c286261bb821b6bee08836d","S",1,2,2,1,6
"1468","afaa35aaf6b2a7647f3d7de9b8fda230f9eeeee0","D",1,32,3,1,4
"1469","12f1db332cfe4e20abe3a9fa365f27930d0f4259","D",2,14,2,1,3
"1470","12f1db332cfe4e20abe3a9fa365f27930d0f4259","D",2,14,3,1,4
"1471","12f1db332cfe4e20abe3a9fa365f27930d0f4259","D",2,14,5,1,29
"1472","12f1db332cfe4e20abe3a9fa365f27930d0f4259","D",2,14,7,1,4
"1473","a02bce0637420ea96ca0b6f9bf9d0bbe7174982a","D",1,24,2,1,8
"1474","a02bce0637420ea96ca0b6f9bf9d0bbe7174982a","D",1,24,3,1,9
"1475","a02bce0637420ea96ca0b6f9bf9d0bbe7174982a","D",1,24,5,1,3
"1476","a02bce0637420ea96ca0b6f9bf9d0bbe7174982a","D",1,24,9,1,4
"1477","dc9ac6caddac2bc05a29db5138e398091d9bb52c","D",1,24,1,1,3
"1478","b978b8e18bc5a65b1308cec29de9dc92d5b0fc62","D",1,14,2,8,12
"1479","b978b8e18bc5a65b1308cec29de9dc92d5b0fc62","D",1,14,9,8,5
"1480","799c962b3b6d7383ee935f90535d6c652005065e","D",1,24,5,1,5
"1481","799c962b3b6d7383ee935f90535d6c652005065e","D",1,24,9,1,5
"1482","398e6ab4ea7e404fbe5adbf94a1d0f3d004b829f","D",2,30,3,1,3
"1483","398e6ab4ea7e404fbe5adbf94a1d0f3d004b829f","D",2,30,5,1,5
"1484","398e6ab4ea7e404fbe5adbf94a1d0f3d004b829f","D",2,30,7,1,5
"1485","ce481ade7066b468dd42a44854fc1e6bf67fea9c","D",1,30,2,1,8
"1486","51d779f5b29a6b6c16ebb74d4614bc8914584f3a","D",2,20,5,1,3
"1487","51d779f5b29a6b6c16ebb74d4614bc8914584f3a","D",2,20,9,1,5
"1488","cae5e94c43f629972613bae7e59c2df5168f88ee","M",2,32,2,7,3
"1489","697a625f6d13aebc8b3050f18d864d297caeb952","S",2,4,4,1,3
"1490","0f59c7a133db44a227b08b1a498f9920531eef5a","S",2,16,9,1,5
"1491","269f8f7209d4aabd04af8b1885a212725098fd35","D",2,6,7,1,15
"1492","eebd17410795db628d56f49e750ff19a5f9f2d4d","D",2,12,5,1,2
"1493","0b416254cf302235302e512ad3be836919319d2f","D",1,8,2,1,9
"1494","0b416254cf302235302e512ad3be836919319d2f","D",1,8,3,1,5
"1495","9f69423c1542fb9e6dd8b3798c887565b0a24e68","D",1,32,1,1,3
"1496","35630a19f61a9542f782eadb1ab66af5aa330bc8","D",1,2,2,1,9
"1497","91c493bbf9ccd4af6b18673d53cfd28a04c5c63b","D",1,2,2,1,14
"1498","9b0de2fe3d03e9ca1f8ac8355ce29c4e6d878495","D",1,14,2,1,8
"1499","0655fd7437c31872b666f24cd80a6e89f8c39db3","D",1,10,3,1,4
"1500","41d50b0f43cc26f0644ce03f69a3a3c1f79c45ee","D",2,12,5,1,10
"1501","ae5f3b803a233200023840b8fd96b5d4d3c77596","D",2,12,5,1,11
"1502","ae5f3b803a233200023840b8fd96b5d4d3c77596","D",2,12,9,1,7
"1503","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,1,1,3
"1504","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,2,1,6
"1505","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,4,1,5
"1506","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,5,1,120
"1507","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,7,1,4
"1508","d132eabddaf73ca9fa9e385b13dd86d4cbaa6b86","D",1,14,9,1,3
"1509","072944af072360805990649a206f5f4fe3a582bb","S",1,8,5,2,3
"1510","f2839e84af71c0ed7a6d14b66799553d1cbd3298","D",1,14,4,1,4
"1511","6602e683799e525f48dc6d39b0084fb076bafb0a","S",1,18,2,7,4
"1512","b85604fbbb629f9d6de60ba111b1709fbb3048d0","S",1,28,9,7,6
"1513","5733254e3e1771c5a6fe8c06283858500874ef52","S",1,16,2,6,5
"1514","05363df4e7149f9f2832766f0e662c50c5c30055","S",1,22,2,6,4
"1515","6d777e71b84bb66f524041fc1a1613f7c1e38265","S",1,32,9,7,3
"1516","f088dcf271b50d7fa4c074236b270abd472f3ba3","D",1,2,2,6,4
"1517","78d195370d4926375e964668535719604d4396dc","D",1,2,2,1,1
"1518","833dddb6a3cd4f6799ed4d0aebf17106ae438f60","D",1,2,5,1,3
"1519","56fa99f77ebd9f831950e95d5d3a4af0b764725d","S",1,2,2,7,4
"1520","8355b661534e4ad16231a9402d0ab5310756500a","S",1,16,1,6,2
"1521","8355b661534e4ad16231a9402d0ab5310756500a","S",1,16,2,6,6
"1522","22205787e6676b1d2819242b5ced1c3b3d43ea15","S",1,12,2,8,1
"1523","002bf8a524b348c957ab0bb7d93eec4a59ff332d","M",1,24,9,12,4
"1524","7146eca7ed2856097eab6a8c85f9f2941b52bf61","S",1,24,9,6,3
"1525","8902f7641ab9265e8a28c2e5dbf5ee63b4ae5bd0","D",1,26,7,1,4
"1526","a621266df3c657df991551fccda44c8591bacf17","S",1,32,7,7,1
"1527","7a7c2b0343fb18cd4e7415e6eb39298d3599ef06","D",1,24,1,1,2
"1528","94d8bc828db23265d451edc17aa7c7a428ce4c92","D",1,10,1,1,3
"1529","c12cfb7b32eba537494ed5f5fb10de5ed1fe18c2","D",1,24,2,1,7
"1530","c12cfb7b32eba537494ed5f5fb10de5ed1fe18c2","D",1,24,3,1,2
"1531","c12cfb7b32eba537494ed5f5fb10de5ed1fe18c2","D",1,24,5,1,6
"1532","c12cfb7b32eba537494ed5f5fb10de5ed1fe18c2","D",1,24,7,1,5
"1533","2b4517eb46f79c14ce918c9511242bb5d4a7b0fe","S",1,2,2,7,5
"1534","7fa85343f992fb36865a71ed1d6d33b2dbe6e8f6","D",2,26,2,1,3
"1535","7fa85343f992fb36865a71ed1d6d33b2dbe6e8f6","D",2,26,7,1,3
"1536","9470ca9b4b6142801c5e6859beaf0c0f09fcd217","D",1,14,3,1,2
"1537","74b5ab11a62ac28664d9fe83d604ff08b38bdfe4","D",1,24,2,1,4
"1538","74b5ab11a62ac28664d9fe83d604ff08b38bdfe4","D",1,24,3,1,3
"1539","17eaf4f361be679b7bc3094e98e9255017643b44","D",1,24,2,1,7
"1540","cae7958d9dab00f1b5105be1e5ab28f8a9aa8598","D",1,24,2,1,9
"1541","cae7958d9dab00f1b5105be1e5ab28f8a9aa8598","D",1,24,3,1,1
"1542","cae7958d9dab00f1b5105be1e5ab28f8a9aa8598","D",1,24,5,1,6
"1543","cae7958d9dab00f1b5105be1e5ab28f8a9aa8598","D",1,24,7,1,4
"1544","cae7958d9dab00f1b5105be1e5ab28f8a9aa8598","D",1,24,9,1,15
"1545","3f14f6c83076957fb48cdb949280bad241c8297a","D",2,14,1,1,4
"1546","3f14f6c83076957fb48cdb949280bad241c8297a","D",2,14,4,1,6
"1547","8371bbeb0d0c7a20d193443747bc3bfe2c296ed4","D",1,2,9,1,1
"1548","57b110d772e63f6676cdfed8a9b4b1a4ccaa0001","D",1,26,9,1,3
"1549","e91d6ce1e47741675a26426c1489d0064876e5d5","S",2,10,5,7,4
"1550","832b9d324bfbf148627befd85db8b39ad8ae5c6f","D",1,28,9,1,7
"1551","8d2dee54aecd2fb026300df70a0f1491436a2d7c","S",2,24,2,12,11
"1552","31e6b29183e09e50e71e99ff1965dbd24479f234","D",2,12,7,2,5
"1553","9b7fd60741f5484d35396c74c705173afe1cfe16","S",2,8,7,1,3
"1554","9b7fd60741f5484d35396c74c705173afe1cfe16","S",2,8,9,1,3
"1555","4b1909e2dd48f220cadddef5ec516573bcf93ec4","S",2,4,2,8,3
"1556","c9cc3ceab1f891583138f1838e85368a8b9454d6","D",2,32,7,1,11
"1557","843177061a31e431894a8994ad189388be018846","D",2,10,1,1,7
"1558","843177061a31e431894a8994ad189388be018846","D",2,10,2,1,2
"1559","843177061a31e431894a8994ad189388be018846","D",2,10,3,1,8
"1560","843177061a31e431894a8994ad189388be018846","D",2,10,5,1,11
"1561","843177061a31e431894a8994ad189388be018846","D",2,10,7,1,5
"1562","843177061a31e431894a8994ad189388be018846","D",2,10,8,1,6
"1563","bba23b90a0e71c74e39caab22a7cec5b555f3cb8","D",2,30,4,1,6
"1564","d4d5aac9eb1e7def7696ce60b064f2936aa63948","S",2,2,2,10,5
"1565","016c4937f4bf517154c3b5e35e873564010958a3","D",1,18,9,1,3
"1566","b0abebf9ae43920a5477696856d7b7aba77fb78a","D",2,10,2,1,2
"1567","39916f3598e5cdcd70671f61ff5f84a95b1788aa","S",2,4,2,1,2
"1568","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,2,1,5
"1569","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,3,1,1
"1570","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,4,1,5
"1571","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,7,1,2
"1572","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,8,1,3
"1573","3b6dda580e030e8cf56e216b8572b614e35b2952","D",2,28,9,1,6
"1574","2365fbd475a5c4e2b1cb20cb3f09ac91c2978a5d","D",1,24,2,1,27
"1575","2365fbd475a5c4e2b1cb20cb3f09ac91c2978a5d","D",1,24,9,1,12
"1576","abea7107ce29f3a54e72b424dd01e10db404bb75","D",2,14,3,1,4
"1577","abea7107ce29f3a54e72b424dd01e10db404bb75","D",2,14,8,1,2
"1578","bd5539c9d277c81ee43631218f08ebde8087ba5a","D",2,8,2,1,4
"1579","bd5539c9d277c81ee43631218f08ebde8087ba5a","D",2,8,7,1,3
"1580","bd5539c9d277c81ee43631218f08ebde8087ba5a","D",2,8,8,1,3
"1581","2dc4a710157da334ccbe31c2545a4c43ae723b95","S",2,12,7,19,7
"1582","cf616c3189eb8c0e6a9c199c2e7804ea9f643888","D",2,12,5,2,1
"1583","5310148dc155bb295c71ad95ad797e86592303e0","D",2,4,7,1,7
"1584","8c6f47bed6efebc69302fe6bda0268086f25bedc","D",2,30,7,2,3
"1585","8c6f47bed6efebc69302fe6bda0268086f25bedc","D",2,30,8,2,19
"1586","8c6f47bed6efebc69302fe6bda0268086f25bedc","D",2,30,9,2,23
"1587","101da9a11f1e680796c73be47f2c8e2392ad3245","S",2,14,7,20,4
"1588","101da9a11f1e680796c73be47f2c8e2392ad3245","S",2,14,8,20,3
"1589","f947230617f9c74a6da7fc5c4eab10552c9e035f","D",2,4,8,1,4
"1590","51ec6c66bb29f24848030f86cfcdbfdc76d1a6a2","D",2,22,7,15,4
"1591","abde43c1c9fe0f4386c6d5b0ee5b68d478b6c290","D",2,2,2,1,5
"1592","abde43c1c9fe0f4386c6d5b0ee5b68d478b6c290","D",2,2,7,1,7
"1593","7a37b3d02bc9fadf83b9e6e6349648c44271e890","S",1,4,2,10,5
"1594","ff972a6496299f6929cc992a11153c555062a1a8","D",1,6,2,1,4
"1595","478371042136c627262063a2e5b5f51c987c5f60","D",2,4,4,1,7
"1596","e5bc66795c118dac71c44f8f31338ffb4f3b259b","S",2,22,8,15,1
"1597","01a7d52bf442189eb43f4dca07b22d68c3734c7c","D",2,14,5,2,6
"1598","01a7d52bf442189eb43f4dca07b22d68c3734c7c","D",2,14,9,2,2
"1599","a8f68aac49a35c684e657575ae04047537f5f203","M",2,10,9,78,4
"1600","d82e21938ace1e27c3c980ebe991e903387443ba","D",1,24,2,1,3
"1601","1a7a78f3dd0c862f76d533e20975cf0687689f4f","D",2,6,7,1,18
"1602","3aa521c2455042d0179940460be096d986c08570","D",1,14,2,1,4
"1603","3aa521c2455042d0179940460be096d986c08570","D",1,14,3,1,2
"1604","3aa521c2455042d0179940460be096d986c08570","D",1,14,5,1,5
"1605","b7560bfb8c79c6866eb545b723f5fcdc6194f7b4","D",2,4,2,1,5
"1606","b7560bfb8c79c6866eb545b723f5fcdc6194f7b4","D",2,4,4,1,1
"1607","b7560bfb8c79c6866eb545b723f5fcdc6194f7b4","D",2,4,7,1,8
"1608","b7560bfb8c79c6866eb545b723f5fcdc6194f7b4","D",2,4,9,1,4
"1609","1822103dcfc242bfce8b8acf8e3ec3ff1fc81897","D",2,12,3,1,4
"1610","1822103dcfc242bfce8b8acf8e3ec3ff1fc81897","D",2,12,9,1,12
"1611","8b7f3ab16254d21826294d32bbea7398d4434102","S",2,30,7,29,7
"1612","8842c5fa770cab47f0436a010068e8d07996a8c4","D",2,14,8,1,8
"1613","8842c5fa770cab47f0436a010068e8d07996a8c4","D",2,14,9,1,7
"1614","21fcf7f7b14459a05c90946bd03a7f0abc4ce387","D",2,32,8,2,7
"1615","21fcf7f7b14459a05c90946bd03a7f0abc4ce387","D",2,32,9,2,13
"1616","3b505c1422ef27abfd98dfd4b0439163c3c34e53","D",2,14,2,1,5
"1617","3b505c1422ef27abfd98dfd4b0439163c3c34e53","D",2,14,4,1,5
"1618","3b505c1422ef27abfd98dfd4b0439163c3c34e53","D",2,14,8,1,5
"1619","9c28b2fdafff272fd47a4cbe48c83df5f9ddc340","D",2,12,8,1,8
"1620","89c6699e42254ec8022c105982c1823ba0d16f94","D",2,18,2,1,6
"1621","9f30998779b0a15cf7130e50f09a846e3277c5a3","D",2,18,7,2,4
"1622","b56d41678c14cf135f477f135a043d70fe0a801c","D",2,14,2,1,5
"1623","ebfdfd1ba89462365f8b23b7c0ac3fc8a4d14ce7","M",2,14,7,165,1
"1624","19a8b1d64ab02c07f086ab718f2ed8620fa0cd5d","D",2,14,7,1,19
"1625","89d93d6a30765bf148a463ae7233f8c344c5e928","D",2,14,2,1,5
"1626","89d93d6a30765bf148a463ae7233f8c344c5e928","D",2,14,5,1,14
"1627","e6c3faed9f572ef21f441df1240612653679e0a8","D",1,14,1,1,3
"1628","02d82496916a023f7bfa2a20dce810329aae2da9","D",2,30,2,1,4
"1629","02d82496916a023f7bfa2a20dce810329aae2da9","D",2,30,3,1,9
"1630","02d82496916a023f7bfa2a20dce810329aae2da9","D",2,30,4,1,9
"1631","02d82496916a023f7bfa2a20dce810329aae2da9","D",2,30,8,1,14
"1632","0b09a70d60a1ccf54adfd9c5024cc05ed7d765d6","D",2,20,8,1,22
"1633","ebbf9dd7d366fa1be456a198f864994ebdb261b5","D",1,14,3,1,3
"1634","aa3f5b91d0b338cc32dd0aa419d7d9e813f93108","D",2,14,4,1,7
"1635","aa3f5b91d0b338cc32dd0aa419d7d9e813f93108","D",2,14,9,1,6
"1636","f9bed636f4f9295831b56fb198561f55481ef649","M",1,6,3,12,5
"1637","6f1c22246eaa3d0ed2e76a30d39b75c7e82df0ad","D",2,20,7,2,2
"1638","6f1c22246eaa3d0ed2e76a30d39b75c7e82df0ad","D",2,20,8,2,2
"1639","6f1c22246eaa3d0ed2e76a30d39b75c7e82df0ad","D",2,20,9,2,4
"1640","7c15c022e55eb5a8d86c4b7d9b0fef623fefb40f","D",2,20,8,1,11
"1641","ca43fb92a7384ce77a2ebff01e7851900b99308b","D",2,20,8,1,4
"1642","ca43fb92a7384ce77a2ebff01e7851900b99308b","D",2,20,9,1,6
"1643","bc6684d4a7a03ad2875bfb3a23fcd3b719e95be7","D",2,20,4,1,4
"1644","bc6684d4a7a03ad2875bfb3a23fcd3b719e95be7","D",2,20,7,1,7
"1645","cee1816a9812afee567b8dc46f21e84f8eee544a","S",2,24,1,1,3
"1646","cee1816a9812afee567b8dc46f21e84f8eee544a","S",2,24,2,1,7
"1647","970bd3cba59ff9999429c02c2ccbdef73f40fee3","D",1,24,7,1,5
"1648","3b8ae791bea9a7e2ad297e1e6447223acb16bfb5","D",1,24,2,1,6
"1649","3b8ae791bea9a7e2ad297e1e6447223acb16bfb5","D",1,24,3,1,3
"1650","ff133d9f4addbca78ade7a5076970fa09778d596","S",2,4,7,1,2
"1651","f9f179d9d27617d9ee812b677b21904f4b1fee8e","D",1,4,2,1,7
"1652","f9f179d9d27617d9ee812b677b21904f4b1fee8e","D",1,4,3,1,6
"1653","f9f179d9d27617d9ee812b677b21904f4b1fee8e","D",1,4,4,1,9
"1654","923597d13130eb44ceca62b50f73e3840f231b74","S",2,4,8,1,3
"1655","f4afd8a023746f88270933754d0f69042ee72679","D",2,4,7,1,5
"1656","87909d270d82c83892fb7240aab8ac6ef22b5b9b","D",2,4,2,1,7
"1657","87909d270d82c83892fb7240aab8ac6ef22b5b9b","D",2,4,3,1,4
"1658","87909d270d82c83892fb7240aab8ac6ef22b5b9b","D",2,4,4,1,5
"1659","87909d270d82c83892fb7240aab8ac6ef22b5b9b","D",2,4,7,1,2
"1660","87909d270d82c83892fb7240aab8ac6ef22b5b9b","D",2,4,8,1,8
"1661","b55e5df48c235e5e0f380414bdf850065aced629","D",2,14,7,1,7
"1662","231252681cbe081588c0846ba488ab4e1c99ef6c","D",2,24,7,1,5
"1663","7d3bd28900056e419c5f424374d7960180774175","D",2,24,4,1,3
"1664","7d3bd28900056e419c5f424374d7960180774175","D",2,24,7,1,8
"1665","7d3bd28900056e419c5f424374d7960180774175","D",2,24,8,1,6
"1666","b0128bf5e8c72afa78c6525f32764fec05feaf92","D",2,24,7,1,4
"1667","777a15082cfbf5a631dab9470925d8e768823a9b","D",2,24,2,1,54
"1668","777a15082cfbf5a631dab9470925d8e768823a9b","D",2,24,4,1,13
"1669","e39fd31df8783817f39a6bfa9327a0e3c26502e0","S",2,24,7,1,6
